"Sp"	"Algorithm"	"Partition"	"Threshold"	"AUC"	"Kappa"	"TSS"	"Jaccard"	"Sorensen"	"Fpb"	"OR"	"AUC_SD"	"Kappa_SD"	"TSS_SD"	"Jaccard_SD"	"Sorensen_SD"	"Fpb_SD"	"OR_SD"	"Boyce"
"calonectria_pseudonaviculata"	"BIO"	"BLOCK"	"MAX_TSS"	0.63322265625	0.278125	0.278125	0.517986855759253	0.677365883062086	1.03597371151851	0.21875	0.105762182232941	0.181196112679053	0.181196112679053	0.133301001641878	0.116146231388387	0.266602003283755	0.220970869120796	0.057
"calonectria_pseudonaviculata"	"MXS"	"BLOCK"	"MAX_TSS"	0.49419921875	0.190625	0.190625	0.400040144520273	0.551100955546323	0.800080289040546	0.39375	0.139404997056582	0.128163104090062	0.128163104090062	0.234756044978432	0.242948611566795	0.469512089956864	0.468458242536088	-0.207
"calonectria_pseudonaviculata"	"SVM"	"BLOCK"	"MAX_TSS"	0.5654296875	0.2125	0.2125	0.406010230179028	0.566492829204694	0.812020460358056	0.415625	0.0262402907080945	0.053033008588991	0.053033008588991	0.174516123745529	0.177929085748375	0.349032247491058	0.366811642740522	0.2235
"calonectria_pseudonaviculata"	"RDF"	"BLOCK"	"MAX_TSS"	0.54814453125	0.24375	0.24375	0.562434141201264	0.719835959421541	1.12486828240253	0.03125	0.0548283969005975	0.0972271824131503	0.0972271824131503	0.0204904494021391	0.0167886349947162	0.0409808988042783	0.0441941738241592	0.1175
"calonectria_pseudonaviculata"	"GAU"	"BLOCK"	"MAX_TSS"	0.60427734375	0.3	0.3	0.477083333333333	0.636538461538461	0.954166666666667	0.31875	0.0334494653131606	0.106066017177982	0.106066017177982	0.173830417041693	0.160458846500024	0.347660834083386	0.362392225358106	0.1945
"calonectria_pseudonaviculata"	"WMEA"	"BLOCK"	"MAX_TSS"	0.55279296875	0.253125	0.253125	0.457058823529412	0.609988776655443	0.914117647058823	0.328125	0.0896865515044031	0.21655145173838	0.21655145173838	0.230433621633734	0.219830054308276	0.460867243267467	0.419844651329513	-0.098
"calonectria_pseudonaviculata"	"PCA"	"BLOCK"	"MAX_TSS"	0.53123046875	0.253125	0.253125	0.427021276595745	0.572371221796509	0.854042553191489	0.378125	0.0980834445309934	0.21655145173838	0.21655145173838	0.272913127887744	0.273029310573094	0.545826255775488	0.490555329448167	-0.0835
"calonectria_pseudonaviculata"	"PCS"	"BLOCK"	"MAX_TSS"	0.5703125	0.315625	0.315625	0.59169014084507	0.743076409743076	1.18338028169014	0.015625	0.055242717280199	0.128163104090062	0.128163104090062	0.0400361867657735	0.0316157186116107	0.080072373531547	0.0220970869120796	0.01
